target_id	length	eff_length	est_counts	tpm
SSTP_0000272900.1	1593	1425.63	378	2.62267
SSTP_0000273000.1	459	292.335	92	3.1129
SSTP_0000273100.1	1107	939.63	8	0.0842155
SSTP_0000273200.1	1719	1551.63	16	0.101998
SSTP_0000273300.1	5844	5676.63	71	0.123716
SSTP_0000273400.1	1038	870.63	757	8.60045
SSTP_0000273500.1	963	795.63	43	0.534585
SSTP_0000273550.1	279	119.762	6	0.495553
SSTP_0000273600.1	1131	963.63	73	0.749327
SSTP_0000273700.1	282	122.471	137	11.0648
SSTP_0000273800.1	1077	909.63	402	4.3714
SSTP_0000273900.1	360	195.209	45	2.28019
SSTP_0000274000.1	1119	951.63	38	0.394979
SSTP_0000274100.1	414	247.817	0	0
SSTP_0000274200.1	435	268.546	0	0
SSTP_0000274300.1	411	244.891	0	0
SSTP_0000274400.1	1452	1284.63	0	0
SSTP_0000274500.1	795	627.63	1	0.01576
SSTP_0000274600.1	1776	1608.63	5	0.0307449
SSTP_0000274700.1	1824	1656.63	1	0.00597081
SSTP_0000274800.1	909	741.63	0	0
SSTP_0000274900.1	705	537.66	0	0
SSTP_0000275000.1	435	268.546	8	0.294666
SSTP_0000275100.1	315	152.819	0	0
SSTP_0000275200.1	1491	1323.63	418	3.1237
SSTP_0000275300.1	2964	2796.63	1333	4.7147
SSTP_0000275400.1	1641	1473.63	417	2.79902
SSTP_0000275500.1	1791	1623.63	10524	64.114
SSTP_0000275550.1	324	161.163	5.47815	0.336223
SSTP_0000275600.1	1095	927.63	779	8.30657
SSTP_0000275700.1	1677	1509.63	1149	7.5285
SSTP_0000275800.1	279	119.762	6	0.495553
SSTP_0000275900.1	1923	1755.63	2051	11.5556
SSTP_0000276000.1	1191	1023.63	107	1.03395
SSTP_0000276100.1	912	744.63	171	2.27151
SSTP_0000276200.1	765	597.66	4	0.0662011
SSTP_0000276300.1	5754	5586.63	87	0.154038
SSTP_0000276400.1	1698	1530.63	1124	7.26365
SSTP_0000276500.1	1437	1269.63	1546	12.0446
SSTP_0000276600.1	2520	2352.63	1164	4.89394
SSTP_0000276700.1	3780	3612.63	510	1.39639
SSTP_0000276800.1	1410	1242.63	1051	8.36604
SSTP_0000276875.1	192	49.1653	0	0
SSTP_0000276900.1	483	316.107	0	0
SSTP_0000277000.1	960	792.63	3	0.0374378
SSTP_0000277100.1	429	262.639	5	0.188308
SSTP_0000277200.1	435	268.546	0	0
SSTP_0000277250.1	210	62.1359	5	0.795952
SSTP_0000277300.1	4344	4176.63	5.86605	0.0138925
SSTP_0000277400.1	1254	1086.63	0	0
SSTP_0000277500.1	1077	909.63	0	0
SSTP_0000277600.1	573	405.794	1	0.0243755
SSTP_0000277700.1	408	241.916	0	0
SSTP_0000277800.1	1389	1221.63	2	0.0161938
SSTP_0000277900.1	543	375.853	2	0.0526346
SSTP_0000278000.1	2310	2142.63	1	0.00461649
SSTP_0000278100.1	1731	1563.63	2	0.0126519
SSTP_0000278200.1	681	513.66	0	0
SSTP_0000278300.1	1479	1311.63	1	0.00754133
SSTP_0000278400.1	1572	1404.63	2.16356	0.0152358
SSTP_0000278500.1	1417	1249.63	0	0
SSTP_0000278600.1	1217	1049.63	60.2796	0.568058
SSTP_0000278700.1	195	51.2677	17.2999	3.33779
SSTP_0000278800.1	67	25.0964	0	0
SSTP_0000278900.1	198	53.3509	41.3543	7.66721
SSTP_0000279700.1	378	212.585	20	0.930587
SSTP_0000279800.1	222	71.3423	1.01682	0.140979
SSTP_0000279900.1	249	93.5498	62.8126	6.64145
SSTP_0000280000.1	1710	1542.63	3228	20.6981
SSTP_0000280100.1	999	831.63	17	0.202198
SSTP_0000280200.1	768	600.66	10410	171.428
SSTP_0000280300.1	489	322.059	767	23.5569
SSTP_0000280400.1	4416	4248.63	2393	5.57125
SSTP_0000280500.1	2097	1929.63	3308	16.9571
SSTP_0000280600.1	2061	1893.63	1283	6.70179
SSTP_0000280700.1	1176	1008.63	678	6.64901
SSTP_0000280800.1	966	798.63	13724	169.979
SSTP_0000280900.1	975	807.63	909	11.133
SSTP_0000281000.1	1758	1590.63	866	5.38527
SSTP_0000281100.1	1653	1485.63	1388	9.2414
SSTP_0000281200.1	666	498.685	305	6.04968
SSTP_0000281300.1	783	615.63	1312	21.0801
SSTP_0000281400.1	5208	5040.63	7921	15.5437
SSTP_0000281500.1	1872	1704.63	230	1.33462
SSTP_0000281600.1	3699	3531.63	143	0.400516
SSTP_0000281800.1	4533	4365.63	701	1.58829
SSTP_0000281900.1	1239	1071.63	7	0.0646119
SSTP_0000282000.1	459	292.335	2	0.0676718
SSTP_0000282100.1	390	224.288	1449	63.903
SSTP_0000282200.1	1785	1617.63	499	3.05127
SSTP_0000282300.1	336	172.384	861	49.4044
SSTP_0000282400.1	765	597.66	293	4.84923
SSTP_0000282600.1	801	633.63	2758	43.0544
SSTP_0000282700.1	645	477.685	472	9.77371
SSTP_0000282800.1	2496	2328.63	933	3.96315
SSTP_0000282900.1	1626	1458.63	453	3.07194
SSTP_0000283000.1	846	678.63	9294	135.466
SSTP_0000283100.1	1134	966.63	18	0.184192
SSTP_0000283200.1	753	585.66	39	0.658686
SSTP_0000283300.1	798	630.63	3769	59.1168
SSTP_0000283400.1	2337	2169.63	5015	22.8636
SSTP_0000283500.1	651	483.685	174	3.55833
SSTP_0000283600.1	879	711.63	146	2.02935
SSTP_0000283700.1	1251	1083.63	558	5.09345
SSTP_0000283800.1	2175	2007.63	1807	8.90294
SSTP_0000283900.1	1905	1737.63	3379	19.2349
SSTP_0000284000.1	1761	1593.63	1009	6.26272
SSTP_0000284100.1	975	807.63	1471	18.016
SSTP_0000284200.1	393	227.152	157	6.83661
SSTP_0000284300.1	534	366.871	530	14.2896
SSTP_0000284400.1	2625	2457.63	376	1.51332
SSTP_0000284500.1	519	351.943	13	0.365368
SSTP_0000284600.1	792	624.63	30	0.47507
SSTP_0000284700.1	1062	894.63	750	8.29234
SSTP_0000284900.1	906	738.63	139	1.86143
SSTP_0000285000.1	1014	846.63	619	7.23196
SSTP_0000285100.1	3510	3342.63	3628	10.7359
SSTP_0000285200.1	1383	1215.63	20	0.162737
SSTP_0000285300.1	2376	2208.63	18206	81.5362
SSTP_0000285400.1	2520	2352.63	787	3.30887
SSTP_0000285500.1	405	238.988	31	1.28305
SSTP_0000285600.1	393	227.152	218	9.49288
SSTP_0000285700.1	1197	1029.63	93	0.893431
SSTP_0000285800.1	1143	975.63	27	0.27374
SSTP_0000285900.1	642	474.685	258	5.37617
SSTP_0000286000.1	1665	1497.63	503	3.32217
SSTP_0000286050.1	576	408.794	513	12.4129
SSTP_0000286100.1	7611	7443.63	8009	10.6427
SSTP_0000286200.1	753	585.66	157	2.65163
SSTP_0000286300.1	8769	8601.63	3209	3.69018
SSTP_0000286400.1	1596	1428.63	165	1.14241
SSTP_0000286500.1	846	678.63	51	0.743355
SSTP_0000286600.1	981	813.63	1791	21.7735
SSTP_0000286700.1	1365	1197.63	19	0.156924
SSTP_0000286800.1	1086	918.63	69	0.742964
SSTP_0000286900.1	3408	3240.63	25910	79.0855
SSTP_0000287000.1	2082	1914.63	8485	43.8355
SSTP_0000287100.1	1215	1047.63	25	0.236043
SSTP_0000287200.1	2118	1950.63	450.208	2.28295
SSTP_0000287300.1	354	189.402	65	3.39459
SSTP_0000287400.1	480	313.138	5704	180.178
SSTP_0000287500.1	378	212.585	312	14.5172
SSTP_0000287600.1	1701	1533.63	3321	21.4194
SSTP_0000287700.1	693	525.66	360	6.77418
SSTP_0000287800.1	396	230.13	252	10.8315
SSTP_0000287900.1	525	357.907	2685	74.2049
SSTP_0000288000.1	2457	2289.63	611	2.63958
SSTP_0000288100.1	1962	1794.63	5313	29.2836
SSTP_0000288200.1	2487	2319.63	6171	26.3145
SSTP_0000288300.1	1443	1275.63	9538	73.9591
SSTP_0000288400.1	963	795.63	796.528	9.9026
SSTP_0000288500.1	243	88.5188	880.18	98.3547
SSTP_0000288600.1	216	66.7794	12.8121	1.89774
SSTP_0000288700.1	1051	883.63	110.349	1.23526
SSTP_0000288800.1	335	171.462	5	0.288443
SSTP_0000288900.1	1065	897.63	2	0.022039
SSTP_0000289000.1	1764	1596.63	149	0.923083
SSTP_0000289100.1	2781	2613.63	6.52271	0.0246856
SSTP_0000289133.1	273	114.438	0	0
SSTP_0000289166.1	402	236.036	0	0
SSTP_0000289200.1	831	663.63	0	0
SSTP_0000289250.1	330	166.763	3	0.177943
SSTP_0000289300.1	603	435.729	1	0.0227009
SSTP_0000289400.1	306	144.545	1	0.0684315
SSTP_0000289500.1	1278	1110.63	0	0
SSTP_0000289600.1	576	408.794	1	0.0241966
SSTP_0000289633.1	252	96.1041	0	0
SSTP_0000289666.1	699	531.66	0	0
SSTP_0000289700.1	477	310.185	0	0
SSTP_0000289800.1	393	227.152	2	0.0870906
SSTP_0000289900.1	3369	3201.63	7	0.0216265
SSTP_0000290000.1	15	6.4	0	0
SSTP_0000290100.1	145	21.3154	4	1.8562
SSTP_0000290200.1	45	15.3778	1	0.643229
SSTP_0000290300.1	300	139.004	30.6908	2.18393
SSTP_0000290400.1	1248	1080.63	9532.72	87.2567
SSTP_0000290500.1	1497	1329.63	27426	204.028
SSTP_0000290600.1	597	429.772	60879	1401.16
SSTP_0000290700.1	1227	1059.63	2876	26.8469
SSTP_0000290800.1	1119	951.63	8977	93.3087
SSTP_0000290900.1	1419	1251.63	6218.81	49.1463
SSTP_0000291000.1	603	435.729	66830	1517.1
SSTP_0000291100.1	552	384.853	877	22.5405
SSTP_0000291200.1	729	561.66	1778	31.3125
SSTP_0000291300.1	2058	1890.63	2101	10.992
SSTP_0000291400.1	2067	1899.63	7282	37.9176
SSTP_0000291500.1	2388	2220.63	9639	42.9353
SSTP_0000291600.1	510	342.96	5537	159.694
SSTP_0000291700.1	1758	1590.63	847	5.26712
SSTP_0000291800.1	462	295.306	169	5.66074
SSTP_0000291900.1	1500	1332.63	14647	108.717
SSTP_0000292000.1	384	218.433	10	0.452836
SSTP_0000292100.1	1614	1446.63	23	0.157264
SSTP_0000292200.1	753	585.66	9520	160.787
SSTP_0000292300.1	603	435.729	374	8.49012
SSTP_0000292400.1	1428	1260.63	3000	23.5393
SSTP_0000292500.1	312	150.098	1851	121.98
SSTP_0000292600.1	1197	1029.63	992	9.52993
SSTP_0000292700.1	288	127.898	3336	258
SSTP_0000292800.1	630	462.685	2770	59.218
SSTP_0000292900.1	1614	1446.63	2097	14.3384
SSTP_0000293000.1	954	786.63	315	3.96095
SSTP_0000293100.1	795	627.63	183	2.88407
SSTP_0000293200.1	3477	3309.63	49315.3	147.388
SSTP_0000293300.1	1308	1140.63	20574	178.416
SSTP_0000293400.1	696	528.66	329	6.15572
SSTP_0000293500.1	1398	1230.63	812	6.52661
SSTP_0000293600.1	1470	1302.63	543	4.12323
SSTP_0000293800.1	447	280.45	191	6.73654
SSTP_0000293900.1	873	705.63	816	11.4386
SSTP_0000294000.1	603	435.729	2320	52.666
SSTP_0000294100.1	2052	1884.63	1134	5.95177
SSTP_0000294200.1	528	360.889	611	16.7466
SSTP_0000294300.1	1797	1629.63	928	5.63272
SSTP_0000294400.1	504	336.977	128	3.75724
SSTP_0000294500.1	1449	1281.63	3092	23.8636
SSTP_0000294600.1	1920	1752.63	5566	31.4132
SSTP_0000294700.1	1134	966.63	2313	23.6687
SSTP_0000294800.1	1539	1371.63	191	1.37739
SSTP_0000294900.1	216	66.7794	48.3214	7.15742
SSTP_0000295000.1	1629	1461.63	148	1.00157
SSTP_0000295100.1	1299	1131.63	590	5.15711
SSTP_0000295200.1	543	375.853	38	1.00006
SSTP_0000295300.1	768	600.66	2333	38.4189
SSTP_0000295400.1	1131	963.63	15	0.153971
SSTP_0000295500.1	732	564.66	7	0.122622
SSTP_0000295600.1	666	498.685	10497	208.208
SSTP_0000295700.1	759	591.66	1274	21.2989
SSTP_0000295800.1	2808	2640.63	1906	7.13961
SSTP_0000295900.1	990	822.63	338.518	4.07039
SSTP_0000296000.1	1386	1218.63	471	3.82303
SSTP_0000296100.1	1140	972.63	73	0.742394
SSTP_0000296200.1	1032	864.63	10928	125.017
SSTP_0000296300.1	2859	2691.63	2062	7.57761
SSTP_0000296400.1	585	417.794	316	7.48142
SSTP_0000296500.1	2277	2109.63	3602	16.8887
SSTP_0000296600.1	945	777.63	1038	13.2033
SSTP_0000296700.1	960	792.63	1033.48	12.8971
SSTP_0000296800.1	543	375.853	451	11.8691
SSTP_0000296850.1	261	103.955	66	6.27996
SSTP_0000296900.1	1578	1410.63	3092	21.6813
SSTP_0000297000.1	1011	843.63	45	0.527618
SSTP_0000297100.1	924	756.63	1303	17.0341
SSTP_0000297200.1	246	91.0101	892	96.9469
SSTP_0000297300.1	1167	999.63	49	0.484859
SSTP_0000297400.1	1626	1458.63	168	1.13926
SSTP_0000297500.1	216	66.7794	638	94.5012
SSTP_0000297600.1	2760	2592.63	30458	116.204
SSTP_0000297700.1	561	393.833	3273	82.2039
SSTP_0000297800.1	627	459.685	38031	818.345
SSTP_0000297900.1	741	573.66	576	9.93178
SSTP_0000298000.1	2865	2697.63	1579	5.78974
SSTP_0000298100.1	483	316.107	7577	237.095
SSTP_0000298200.1	2559	2391.63	5265	21.7753
SSTP_0000298300.1	6345	6177.63	37135	59.4594
SSTP_0000298500.1	738	570.66	659	11.4227
SSTP_0000298600.1	1872	1704.63	1124	6.52222
SSTP_0000298700.1	369	203.867	325	15.7687
SSTP_0000298800.1	1671	1503.63	1261	8.29532
SSTP_0000299000.1	336	172.384	278	15.9517
SSTP_0000299100.1	6999	6831.63	6618	9.58211
SSTP_0000299200.1	1329	1161.63	663	5.64553
SSTP_0000299300.1	1173	1005.63	12752	125.429
SSTP_0000299400.1	396	230.13	8481	364.53
SSTP_0000299500.1	1389	1221.63	248	2.00803
SSTP_0000299600.1	339	175.164	17298	976.811
SSTP_0000299700.1	1104	936.63	504	5.32257
SSTP_0000299800.1	4047	3879.63	2250	5.73655
SSTP_0000299900.1	594	426.794	30	0.695284
SSTP_0000300000.1	1455	1287.63	145	1.11387
SSTP_0000300100.1	1125	957.63	1264	13.0559
SSTP_0000300200.1	2391	2223.63	657	2.92255
SSTP_0000300300.1	990	822.63	31971	384.424
SSTP_0000300400.1	1680	1512.63	712.535	4.65943
SSTP_0000300500.1	346	181.722	1	0.0544317
SSTP_0000300600.1	468	301.246	0	0
SSTP_0000300700.1	900	732.63	301	4.06388
SSTP_0000300800.1	639	471.685	106	2.22286
SSTP_0000300900.1	1845	1677.63	115	0.678048
SSTP_0000301000.1	5937	5769.63	1235	2.11728
SSTP_0000301100.1	1020	852.63	59.5436	0.69077
SSTP_0000301133.1	288	127.898	6.41337	0.495998
SSTP_0000301166.1	282	122.471	7.10848	0.574118
SSTP_0000301200.1	570	402.794	1	0.024557
SSTP_0000301300.1	1707	1539.63	68	0.436869
SSTP_0000301400.1	2724	2556.63	939	3.63293
SSTP_0000301500.1	906	738.63	1115	14.9316
SSTP_0000301600.1	858	690.63	63	0.902307
SSTP_0000301700.1	375	209.67	3785	178.562
SSTP_0000301800.1	1209	1041.63	5276	50.1015
SSTP_0000301900.1	1917	1749.63	116	0.655799
SSTP_0000302000.1	1275	1107.63	926	8.26942
SSTP_0000302100.1	1080	912.63	162	1.75582
SSTP_0000302200.1	4434	4266.63	1457	3.3778
SSTP_0000302300.1	681	513.66	376	7.24054
SSTP_0000302400.1	393	227.152	7	0.304817
SSTP_0000302500.1	4692	4524.63	1284	2.80699
SSTP_0000302600.1	1125	957.63	69	0.712706
SSTP_0000302700.1	303	141.758	12	0.83732
SSTP_0000302800.1	981	813.63	1	0.0121572
SSTP_0000302900.1	384	218.433	1	0.0452836
SSTP_0000303000.1	576	408.794	0	0
SSTP_0000303100.1	2367	2199.63	323	1.45249
SSTP_0000303200.1	3126	2958.63	74	0.2474
SSTP_0000303300.1	723	555.66	27	0.480633
SSTP_0000303400.1	1143	975.63	4	0.040554
SSTP_0000303500.1	5013	4845.63	1433	2.9252
SSTP_0000303600.1	1056	888.63	175	1.94794
SSTP_0000303700.1	348	183.639	1.51727	0.0817252
SSTP_0000303800.1	357	192.297	1.48273	0.0762694
SSTP_0000303850.1	345	180.768	0	0
SSTP_0000303900.1	1287	1119.63	1	0.00883455
SSTP_0000304000.1	363	198.1	0	0
SSTP_0000304100.1	280	120.687	180	14.7527
SSTP_0000304200.1	3501	3333.63	60238.2	178.737
SSTP_0000304300.1	1422	1254.63	770	6.07063
SSTP_0000304400.1	2547	2379.63	1373	5.70716
SSTP_0000304500.1	495	328.01	14818	446.849
SSTP_0000304600.1	1086	918.63	527	5.67452
SSTP_0000304700.1	5388	5220.63	20365	38.5852
SSTP_0000304800.1	2031	1863.63	2622	13.9166
SSTP_0000305000.1	342	177.976	26813.5	1490.22
SSTP_0000305100.1	2934	2766.63	37711	134.827
SSTP_0000305200.1	621	453.685	70	1.52617
SSTP_0000305300.1	1566	1398.63	2149	15.1982
SSTP_0000305400.1	1482	1314.63	831	6.25254
SSTP_0000305500.1	1341	1173.63	10221	86.1432
SSTP_0000305600.1	1119	951.63	237905	2472.83
SSTP_0000305700.1	1509	1341.63	333	2.45511
SSTP_0000305800.1	2058	1890.63	2562	13.4039
SSTP_0000305900.1	540	372.853	4	0.106116
SSTP_0000306000.1	2250	2082.63	278	1.32036
SSTP_0000306100.1	1227	1059.63	1024	9.55883
SSTP_0000306200.1	435	268.546	1590	58.5649
SSTP_0000306300.1	1620	1452.63	2941	20.0262
SSTP_0000306400.1	1164	996.63	1059	10.5104
SSTP_0000306500.1	2073	1905.63	470	2.4396
SSTP_0000306600.1	654	486.685	1384	28.1285
SSTP_0000306700.1	7275	7107.63	3466.94	4.82482
SSTP_0000306800.1	3786	3618.63	55.0294	0.150421
SSTP_0000306900.1	1650	1482.63	21.0274	0.140285
SSTP_0000307000.1	2739	2571.63	6	0.0230782
SSTP_0000307100.1	609	441.729	811	18.1603
SSTP_0000307200.1	696	528.66	1801	33.6974
SSTP_0000307300.1	1377	1209.63	93	0.760483
SSTP_0000307400.1	597	429.772	324	7.45702
SSTP_0000307500.1	1509	1341.63	715	5.27148
SSTP_0000307600.1	2289	2121.63	11679	54.4496
SSTP_0000307700.1	2223	2055.63	1711	8.23311
SSTP_0000307800.1	867	699.63	2278	32.2066
SSTP_0000307900.1	2133	1965.63	908	4.56923
SSTP_0000308000.1	1407	1239.63	449	3.58272
SSTP_0000308100.1	2160	1992.63	1991	9.88334
SSTP_0000308200.1	306	144.545	19915	1362.81
SSTP_0000308300.1	612	444.707	388	8.63012
SSTP_0000308400.1	942	774.63	869	11.0965
SSTP_0000308500.1	2409	2241.63	2687	11.8567
SSTP_0000308600.1	768	600.66	243	4.00163
SSTP_0000308700.1	1689	1521.63	11931	77.558
SSTP_0000308800.1	1164	996.63	5223	51.8376
SSTP_0000308900.1	1383	1215.63	742	6.03756
SSTP_0000309000.1	2472	2304.63	2497	10.7171
SSTP_0000309100.1	2478	2310.63	3535	15.1328
SSTP_0000309200.1	1515	1347.63	587	4.3085
SSTP_0000309300.1	2022	1854.63	2392	12.7574
SSTP_0000309400.1	297	136.231	20888	1516.63
SSTP_0000309500.1	2145	1977.63	7122	35.6218
SSTP_0000309600.1	555	387.853	851	21.7031
SSTP_0000309700.1	843	675.63	1158	16.9535
SSTP_0000309800.1	1326	1158.63	7703	65.7619
SSTP_0000309900.1	2388	2220.63	780	3.47438
SSTP_0000310000.1	1218	1050.63	2095	19.7239
SSTP_0000310100.1	1011	843.63	225	2.63809
SSTP_0000310200.1	912	744.63	641	8.51484
SSTP_0000310400.1	1278	1110.63	1276	11.3642
SSTP_0000310500.1	2637	2469.63	1538	6.16004
SSTP_0000310600.1	1182	1014.63	919	8.95915
SSTP_0000310700.1	1146	978.63	1397	14.1201
SSTP_0000310800.1	546	378.853	3764	98.2739
SSTP_0000310900.1	225	73.7428	1089	146.072
SSTP_0000311000.1	1593	1425.63	126	0.874224
SSTP_0000311100.1	423	256.678	225	8.67067
SSTP_0000311200.1	1332	1164.63	860	7.30415
SSTP_0000311300.1	1374	1206.63	41	0.3361
SSTP_0000311400.1	462	295.306	1062	35.5722
SSTP_0000311500.1	750	582.66	935	15.8729
SSTP_0000311600.1	1773	1605.63	17532	108.005
SSTP_0000311700.1	543	375.853	3620	95.2686
SSTP_0000311800.1	1254	1086.63	3	0.0273085
SSTP_0000311900.1	1668	1500.63	5245	34.5725
SSTP_0000312000.1	2382	2214.63	205	0.915612
SSTP_0000312100.1	945	777.63	229	2.91287
SSTP_0000312200.1	2469	2301.63	386	1.65886
SSTP_0000312300.1	2418	2250.63	51	0.224143
SSTP_0000312500.1	390	224.288	17470	770.452
SSTP_0000312600.1	558	390.833	922	23.3345
SSTP_0000312700.1	2784	2616.63	1016	3.8407
SSTP_0000312800.1	603	435.729	0	0
SSTP_0000312900.1	222	71.3423	3	0.415942
SSTP_0000313000.1	2037	1869.63	2683	14.1946
SSTP_0000313100.1	513	345.943	427	12.2091
SSTP_0000313200.1	744	576.66	113	1.93829
SSTP_0000313300.1	474	307.201	2021	65.0734
SSTP_0000313400.1	612	444.707	7520	167.264
SSTP_0000313500.1	714	546.66	708	12.8108
SSTP_0000313600.1	549	381.853	514	13.3145
SSTP_0000313700.1	573	405.794	29	0.706889
SSTP_0000313800.1	660	492.685	292	5.86236
SSTP_0000313900.1	4047	3879.63	614.037	1.56554
SSTP_0000314000.1	4047	3879.63	570.164	1.45368
SSTP_0000314100.1	858	690.63	1306	18.705
SSTP_0000314200.1	2652	2484.63	5665	22.5526
SSTP_0000314300.1	1320	1152.63	1496	12.8381
SSTP_0000314400.1	1890	1722.63	551	3.16387
SSTP_0000314500.1	834	666.63	6184	91.758
SSTP_0000314600.1	645	477.685	851	17.6217
SSTP_0000314700.1	951	783.63	1145	14.4529
SSTP_0000314800.1	1347	1179.63	57983	486.199
SSTP_0000314900.1	1833	1665.63	15	0.0890783
SSTP_0000315000.1	1398	1230.63	52	0.41796
SSTP_0000315100.1	993	825.63	634	7.59561
SSTP_0000315200.1	762	594.66	17201	286.117
SSTP_0000315300.1	1077	909.63	317545	3453.02
SSTP_0000315400.1	909	741.63	270542	3608.33
SSTP_0000315500.1	909	741.63	178426	2379.74
SSTP_0000315600.1	5208	5040.63	2149	4.21707
SSTP_0000315700.1	1011	843.63	379	4.44372
SSTP_0000315800.1	1935	1767.63	523	2.92664
SSTP_0000315900.1	2469	2301.63	77	0.330913
SSTP_0000316000.1	297	136.231	19	1.37955
SSTP_0000316100.1	1050	882.63	615	6.89216
SSTP_0000316200.1	882	714.63	509	7.04524
SSTP_0000316300.1	519	351.943	3092	86.9013
SSTP_0000316400.1	1389	1221.63	1247	10.0968
SSTP_0000316500.1	978	810.63	961	11.7263
SSTP_0000316600.1	330	166.763	925	54.8657
SSTP_0000316700.1	1479	1311.63	3246	24.4791
SSTP_0000316800.1	1470	1302.63	626	4.75349
SSTP_0000316900.1	2475	2307.63	6544	28.0502
SSTP_0000317000.1	1362	1194.63	3309	27.3982
SSTP_0000317100.1	498	331.01	8473	253.195
SSTP_0000317200.1	678	510.66	1439	27.8733
SSTP_0000317300.1	1104	936.63	4553	48.0827
SSTP_0000317400.1	1434	1266.63	4174	32.5958
SSTP_0000317500.1	1347	1179.63	35777	299.997
SSTP_0000317600.1	1203	1035.63	1662	15.874
SSTP_0000317700.1	1305	1137.63	292	2.53887
SSTP_0000317800.1	1239	1071.63	776	7.16269
SSTP_0000317900.1	735	567.66	422	7.35332
SSTP_0000318000.1	348	183.639	33	1.7775
SSTP_0000318100.1	1086	918.63	2379	25.6161
SSTP_0000318200.1	1842	1674.63	9522	56.243
SSTP_0000318300.1	285	125.207	38	3.00202
SSTP_0000318400.1	1830	1662.63	154	0.916187
SSTP_0000318500.1	2286	2118.63	92	0.429528
SSTP_0000318600.1	867	699.63	66	0.933114
SSTP_0000318800.1	1176	1008.63	1857	18.2112
SSTP_0000318900.1	1152	984.63	910	9.14171
SSTP_0000319000.1	660	492.685	2325	46.678
SSTP_0000319100.1	1437	1269.63	491	3.82528
SSTP_0000319200.1	1365	1197.63	1362	11.249
SSTP_0000319300.1	1488	1320.63	4989	37.3673
SSTP_0000319400.1	237	83.5499	8753	1036.26
SSTP_0000319500.1	414	247.817	17069	681.295
SSTP_0000319600.1	1098	930.63	25	0.265719
SSTP_0000319700.1	1380	1212.63	69	0.562833
SSTP_0000319800.1	1020	852.63	1152	13.3644
SSTP_0000319900.1	2751	2583.63	842	3.2236
SSTP_0000320000.1	1125	957.63	334	3.44991
SSTP_0000320100.1	1023	855.63	1086	12.5546
SSTP_0000320200.1	3309	3141.63	5331	16.7847
SSTP_0000320300.1	846	678.63	1214	17.6948
SSTP_0000320400.1	930	762.63	1137	14.7471
SSTP_0000320500.1	468	301.246	530	17.4026
SSTP_0000320600.1	900	732.63	263	3.55083
SSTP_0000320700.1	3504	3336.63	41299.3	122.432
SSTP_0000320800.1	1617	1449.63	21013.9	143.386
SSTP_0000320900.1	924	756.63	5941	77.6667
SSTP_0000321000.1	1008	840.63	4187	49.2671
SSTP_0000321100.1	558	390.833	618	15.6407
SSTP_0000321200.1	1029	861.63	1040	11.9391
SSTP_0000321300.1	1119	951.63	1928	20.04
SSTP_0000321400.1	1116	948.63	898	9.36351
SSTP_0000321600.1	1476	1308.63	3218	24.3236
SSTP_0000321700.1	1473	1305.63	548	4.15164
SSTP_0000321800.1	1785	1617.63	343	2.09736
SSTP_0000321900.1	1167	999.63	3478	34.4151
SSTP_0000322000.1	696	528.66	1336	24.9971
SSTP_0000322100.1	267	109.247	436	39.4762
SSTP_0000322200.1	5355	5187.63	2631	5.01662
SSTP_0000322300.1	1104	936.63	0	0
SSTP_0000322400.1	1074	906.63	2	0.0218202
SSTP_0000322500.1	1716	1548.63	479	3.05947
SSTP_0000322600.1	213	64.4263	14.5117	2.22799
SSTP_0000322700.1	2388	2220.63	1406	6.26279
SSTP_0000322800.1	2139	1971.63	2364	11.8599
SSTP_0000322900.1	1518	1350.63	1988	14.5592
SSTP_0000323000.1	282	122.471	905	73.0925
SSTP_0000323100.1	738	570.66	2761	47.8573
SSTP_0000323200.1	882	714.63	637	8.81693
SSTP_0000323300.1	441	274.492	1755	63.2422
SSTP_0000323400.1	1272	1104.63	158	1.41481
SSTP_0000323500.1	918	750.63	392	5.16558
SSTP_0000323600.1	3507	3339.63	1297	3.8415
SSTP_0000323700.1	2868	2700.63	4576	16.7602
SSTP_0000323800.1	3288	3120.63	7759	24.5936
SSTP_0000323900.1	807	639.63	3166	48.96
SSTP_0000324000.1	897	729.63	2339	31.7093
SSTP_0000324100.1	1455	1287.63	2007	15.4175
SSTP_0000324200.1	768	600.66	523	8.61256
SSTP_0000324300.1	288	127.898	162	12.5288
SSTP_0000324400.1	387	221.366	2754	123.058
SSTP_0000324500.1	330	166.763	256	15.1844
SSTP_0000324600.1	1503	1335.63	316	2.34024
SSTP_0000324700.1	1551	1383.63	45	0.3217
SSTP_0000324800.1	1836	1668.63	19	0.11263
SSTP_0000324900.1	1050	882.63	32	0.358617
SSTP_0000325000.1	1890	1722.63	1901	10.9156
SSTP_0000325100.1	1995	1827.63	6084	32.9276
SSTP_0000325200.1	2025	1857.63	3604	19.1904
SSTP_0000325300.1	285	125.207	838	66.2025
SSTP_0000325400.1	1389	1221.63	4586	37.1324
SSTP_0000325500.1	483	316.107	134	4.19305
SSTP_0000325600.1	1050	882.63	554	6.20855
SSTP_0000325700.1	2985	2817.63	2907	10.2052
SSTP_0000325800.1	330	166.763	88	5.21965
SSTP_0000325900.1	339	175.164	248	14.0045
SSTP_0000326000.1	1347	1179.63	1844	15.4623
SSTP_0000326100.1	1383	1215.63	2383	19.3902
