target_id	length	eff_length	est_counts	tpm
SSTP_0000336600.1	3162	2993.16	2856	12.0061
SSTP_0000336700.1	723	554.264	566	12.8491
SSTP_0000336800.1	858	689.234	8681	158.481
SSTP_0000336900.1	372	206.165	1303	79.5249
SSTP_0000337000.1	1416	1247.16	1460	14.7301
SSTP_0000337100.1	1602	1433.16	3645	32.002
SSTP_0000337200.1	2037	1868.16	254	1.71078
SSTP_0000337300.1	210	63.718	23	4.54193
SSTP_0000337400.1	2655	2486.16	17190	87.0004
SSTP_0000337500.1	1032	863.158	1710	24.9276
SSTP_0000337600.1	639	470.312	939	25.122
SSTP_0000337700.1	870	701.234	9618	172.582
SSTP_0000337800.1	606	437.334	1490	42.8693
SSTP_0000337900.1	3468	3299.16	4.67888	0.0178448
SSTP_0000338000.1	1416	1247.16	14924	150.57
SSTP_0000338100.1	1590	1421.16	4967	43.977
SSTP_0000338200.1	954	785.198	200	3.20498
SSTP_0000338300.1	762	593.264	6225	132.028
SSTP_0000338400.1	1692	1523.16	54	0.446091
SSTP_0000338500.1	360	194.611	154.354	9.97991
SSTP_0000338600.1	1695	1526.16	1	0.0082447
SSTP_0000338700.1	1692	1523.16	5	0.0413047
SSTP_0000338800.1	1692	1523.16	288.708	2.385
SSTP_0000338900.1	1599	1430.16	65	0.571878
SSTP_0000339000.1	1248	1079.16	44	0.513029
SSTP_0000339100.1	768	599.234	65	1.36487
SSTP_0000339200.1	843	674.234	926	17.2812
SSTP_0000339300.1	1011	842.158	722	10.7874
SSTP_0000339400.1	1677	1508.16	137	1.143
SSTP_0000339450.1	987	818.158	42	0.645931
SSTP_0000339500.1	2232	2063.16	5781	35.2569
SSTP_0000339600.1	1173	1004.16	950	11.9041
SSTP_0000339700.1	732	563.264	654	14.6097
SSTP_0000339800.1	1038	869.158	176274	2551.9
SSTP_0000339900.1	1074	905.158	0	0
SSTP_0000340000.1	543	374.432	82066	2757.81
SSTP_0000340100.1	1053	884.158	1432	20.3792
SSTP_0000340200.1	765	596.234	3651	77.0494
SSTP_0000340300.1	687	518.264	12685	307.974
SSTP_0000340400.1	2004	1835.16	6747	46.2606
SSTP_0000340500.1	1422	1253.16	738	7.41011
SSTP_0000340600.1	807	638.234	5862	115.569
SSTP_0000340700.1	792	623.234	978	19.7452
SSTP_0000340800.1	3867	3698.16	13488	45.8919
SSTP_0000340900.1	702	533.264	499	11.7742
SSTP_0000341000.1	1815	1646.16	2258	17.2594
SSTP_0000341100.1	1251	1082.16	25	0.290686
SSTP_0000341200.1	1326	1157.16	2439	26.5212
SSTP_0000341300.1	1230	1061.16	2183	25.885
SSTP_0000341400.1	1029	860.158	4201	61.4538
SSTP_0000341500.1	915	746.198	1760	29.6779
SSTP_0000341600.1	411	243.983	1022	52.7066
SSTP_0000341700.1	1452	1283.16	2465	24.1719
SSTP_0000341800.1	1410	1241.16	12695	128.7
SSTP_0000341900.1	1269	1100.16	583678	6675.63
SSTP_0000342000.1	1218	1049.16	636	7.62765
SSTP_0000342100.1	1695	1526.16	96.0405	0.791825
SSTP_0000342200.1	3456	3287.16	23.9149	0.0915422
SSTP_0000342300.1	1188	1019.16	191	2.35812
SSTP_0000342400.1	2541	2372.16	26982	143.121
SSTP_0000342500.1	780	611.234	1463	30.1169
SSTP_0000342600.1	1014	845.158	277	4.12398
SSTP_0000342700.1	4074	3905.16	2605	8.3935
SSTP_0000342800.1	990	821.158	839	12.8561
SSTP_0000342900.1	1716	1547.16	9023	73.3822
SSTP_0000343000.1	3744	3575.16	8916	31.3797
SSTP_0000343100.1	1299	1130.16	0	0
SSTP_0000343200.1	948	779.198	10	0.161483
SSTP_0000343300.1	1716	1547.16	327	2.65942
SSTP_0000343400.1	1023	854.158	2583	38.0505
SSTP_0000343500.1	4497	4328.16	57947	168.462
SSTP_0000343600.1	969	800.198	1462	22.9892
SSTP_0000343700.1	4239	4070.16	24837	76.7825
SSTP_0000343800.1	1122	953.158	642	8.47509
SSTP_0000343900.1	357	191.757	1	0.065618
SSTP_0000344000.1	357	191.757	9	0.590562
SSTP_0000344100.1	405	238.128	73828	3901.07
SSTP_0000344200.1	1863	1694.16	1310	9.72952
SSTP_0000344300.1	1959	1790.16	2730	19.1887
SSTP_0000344400.1	1404	1235.16	3169	32.283
SSTP_0000344500.1	366	200.36	1371	86.0993
SSTP_0000344600.1	969	800.198	1683	26.4643
SSTP_0000344700.1	2055	1886.16	4086	27.258
SSTP_0000344800.1	462	294.123	599	25.6254
SSTP_0000344900.1	459	291.138	12672	547.672
SSTP_0000345000.1	1797	1628.16	1037	8.01413
SSTP_0000345100.1	3483	3314.16	457	1.73507
SSTP_0000345200.1	546	377.414	19.5166	0.650671
SSTP_0000345300.1	1284	1115.16	9	0.10155
SSTP_0000345400.1	927	758.198	0	0
SSTP_0000345500.1	1357	1188.16	192.103	2.03439
SSTP_0000345600.1	753	584.264	74.8115	1.61114
SSTP_0000345700.1	1503	1334.16	487	4.59299
SSTP_0000345800.1	2676	2507.16	582.967	2.92575
SSTP_0000345800.2	2685	2516.16	53.0326	0.265204
SSTP_0000345900.1	6141	5972.16	9416	19.8385
SSTP_0000346000.1	1020	851.158	479	7.08108
SSTP_0000346100.1	1827	1658.16	1171	8.88598
SSTP_0000346200.1	354	188.892	2	0.133227
SSTP_0000346300.1	657	488.264	229	5.9014
SSTP_0000346400.1	900	731.198	1961	33.7456
SSTP_0000346500.1	531	362.525	672	23.3241
SSTP_0000346600.1	1572	1403.16	258	2.3136
SSTP_0000346700.1	909	740.198	343	5.83069
SSTP_0000346800.1	1545	1376.16	18981	173.55
SSTP_0000346900.1	219	70.5686	797	142.109
SSTP_0000347000.1	912	743.198	739	12.5116
SSTP_0000347100.1	594	425.334	303	8.96368
SSTP_0000347200.1	486	317.894	43	1.70201
SSTP_0000347300.1	618	449.312	24801	694.537
SSTP_0000347400.1	426	258.646	35977	1750.23
SSTP_0000347500.1	765	596.234	253	5.33922
SSTP_0000347600.1	1113	944.158	1508	20.097
SSTP_0000347700.1	639	470.312	99	2.64864
SSTP_0000347800.1	1182	1013.16	2516	31.247
SSTP_0000347900.1	1641	1472.16	38	0.324791
SSTP_0000347950.1	264	106.901	22	2.58949
SSTP_0000348000.1	2109	1940.16	2618	16.9788
SSTP_0000348100.1	432	264.528	270	12.843
SSTP_0000348200.1	789	620.234	1817	36.8615
SSTP_0000348300.1	1830	1661.16	1440	10.9075
SSTP_0000348400.1	1428	1259.16	490	4.89655
SSTP_0000348500.1	6966	6797.16	8995	16.6513
SSTP_0000348600.1	438	270.42	1167	54.3007
SSTP_0000348700.1	1716	1547.16	742	6.03453
SSTP_0000348800.1	1131	962.158	421	5.50567
SSTP_0000348900.1	690	521.264	14	0.337944
SSTP_0000349000.1	1041	872.158	184	2.65459
SSTP_0000349100.1	3795	3626.16	608	2.10975
SSTP_0000349200.1	975	806.198	7269	113.451
SSTP_0000349300.1	7500	7331.16	7784	13.3599
SSTP_0000349400.1	2547	2378.16	1184	6.26448
SSTP_0000349500.1	2010	1841.16	2461	16.8188
SSTP_0000349600.1	8607	8438.16	1527	2.27701
SSTP_0000349700.1	282	122.666	14	1.43608
SSTP_0000349800.1	297	135.906	99	9.16578
SSTP_0000349900.1	324	160.696	23	1.80093
SSTP_0000350000.1	1131	962.158	449	5.87184
SSTP_0000350100.1	669	500.264	316	7.94808
SSTP_0000350200.1	2640	2471.16	2207	11.2377
SSTP_0000350300.1	1188	1019.16	313	3.86436
SSTP_0000350400.1	576	407.375	1908	58.9329
SSTP_0000350500.1	1212	1043.16	8965	108.137
SSTP_0000350600.1	2001	1832.16	2229	15.3081
SSTP_0000350700.1	531	362.525	7	0.24296
SSTP_0000350800.1	3681	3512.16	1107	3.96595
SSTP_0000350900.1	342	177.523	324	22.9649
SSTP_0000351000.1	597	428.334	0	0
SSTP_0000351100.1	2016	1847.16	179	1.21934
SSTP_0000351200.1	1809	1640.16	1139	8.738
SSTP_0000351300.1	4575	4406.16	4244	12.1196
SSTP_0000351400.1	3990	3821.16	11379	37.47
SSTP_0000351500.1	819	650.234	267	5.16673
SSTP_0000351600.1	2247	2078.16	389	2.35529
SSTP_0000351700.1	2532	2363.16	321	1.70917
SSTP_0000351800.1	552	383.395	1914	62.816
SSTP_0000351900.1	810	641.234	400	7.84906
SSTP_0000352000.1	1509	1340.16	12118	113.776
SSTP_0000352100.1	813	644.234	429	8.37892
SSTP_0000352200.1	549	380.395	552	18.2591
SSTP_0000352300.1	1839	1670.16	3343	25.1856
SSTP_0000352400.1	2505	2336.16	7525	40.5302
SSTP_0000352500.1	1950	1781.16	2607	18.4167
SSTP_0000352600.1	1242	1073.16	1075	12.6043
SSTP_0000352700.1	339	174.684	48	3.4575
SSTP_0000352800.1	9801	9632.16	5635	7.36113
SSTP_0000352900.1	1263	1094.16	2616	30.0837
SSTP_0000353000.1	2319	2150.16	1649	9.64994
SSTP_0000353100.1	375	209.05	238	14.3252
SSTP_0000353200.1	915	746.198	0	0
SSTP_0000353300.1	354	188.892	0	0
SSTP_0000353400.1	426	258.646	12	0.583781
SSTP_0000353500.1	924	755.198	82	1.36624
SSTP_0000353600.1	552	383.395	35	1.14867
SSTP_0000353700.1	765	596.234	70	1.47725
SSTP_0000353800.1	492	323.861	401	15.5797
SSTP_0000353900.1	183	44.917	0	0
SSTP_0000354000.1	1332	1163.16	331.424	3.58525
SSTP_0000354100.1	3195	3026.16	6	0.0249479
SSTP_0000354200.1	2187	2018.16	487	3.03632
SSTP_0000354300.1	3387	3218.16	1390	5.43478
SSTP_0000354400.1	1722	1553.16	1766.08	14.3077
SSTP_0000354500.1	261	104.429	55	6.62696
SSTP_0000354600.1	1515	1346.16	5503	51.4372
SSTP_0000354700.1	780	611.234	179	3.68485
SSTP_0000354800.1	858	689.234	2033	37.1146
SSTP_0000354900.1	2256	2087.16	2021	12.1839
SSTP_0000355000.1	1773	1604.16	19948.9	156.476
SSTP_0000355100.1	1767	1598.16	12	0.0944791
SSTP_0000355200.1	501	332.714	200	7.56367
SSTP_0000355300.1	672	503.264	8945	223.645
SSTP_0000355400.1	816	647.234	232	4.51025
SSTP_0000355500.1	528	359.525	4012	140.413
SSTP_0000355600.1	717	548.264	175	4.01627
SSTP_0000355700.1	327	163.547	5	0.384682
SSTP_0000355800.1	303	141.333	46	4.09534
SSTP_0000355900.1	687	518.264	131	3.18049
SSTP_0000356000.1	912	743.198	0	0
SSTP_0000356100.1	912	743.198	4	0.067722
SSTP_0000356200.1	870	701.234	32	0.574197
SSTP_0000356300.1	873	704.234	62	1.10777
SSTP_0000356400.1	696	527.264	80	1.90913
SSTP_0000356500.1	1113	944.158	3466	46.1911
SSTP_0000356600.1	1431	1262.16	1746	17.4062
SSTP_0000356700.1	912	743.198	520	8.80386
SSTP_0000356800.1	969	800.198	7	0.110071
SSTP_0000356900.1	930	761.198	925	15.2904
SSTP_0000357000.1	2346	2177.16	6988	40.3866
SSTP_0000357100.1	1281	1112.16	2871	32.4819
SSTP_0000357200.1	1464	1295.16	7363	71.533
SSTP_0000357300.1	1191	1022.16	17035	209.7
SSTP_0000357400.1	570	401.375	1734	54.3591
SSTP_0000357500.1	375	209.05	5578	335.74
SSTP_0000357600.1	1650	1481.16	1709	14.5183
SSTP_0000357700.1	675	506.264	5258	130.683
SSTP_0000357800.1	1050	881.158	100	1.42797
SSTP_0000357900.1	2445	2276.16	2655	14.677
SSTP_0000358000.1	960	791.198	485	7.71313
SSTP_0000358100.1	429	261.58	4285	206.12
SSTP_0000358200.1	1461	1292.16	0	0
SSTP_0000358300.1	1875	1706.16	1	0.00737488
SSTP_0000358400.1	1092	923.158	3	0.0408902
SSTP_0000358500.1	1020	851.158	13.0315	0.192646
SSTP_0000358600.1	915	746.198	67	1.12978
SSTP_0000358700.1	2976	2807.16	5526	24.7696
SSTP_0000358800.1	261	104.429	199	23.9776
SSTP_0000358900.1	375	209.05	203	12.2186
SSTP_0000359000.1	567	398.375	1032	32.5958
SSTP_0000359100.1	303	141.333	137	12.197
SSTP_0000359200.1	3276	3107.16	9633	39.0097
SSTP_0000359300.1	2871	2702.16	952	4.43303
SSTP_0000359400.1	582	413.334	97	2.95287
SSTP_0000359500.1	261	104.429	598	72.0532
SSTP_0000359600.1	804	635.234	2125	42.092
SSTP_0000359700.1	999	830.158	3537	53.6103
SSTP_0000359800.1	297	135.906	125	11.573
SSTP_0000359900.1	2073	1904.16	1660	10.9693
SSTP_0000360000.1	1251	1082.16	10429	121.262
SSTP_0000360100.1	489	320.894	1467	57.5232
SSTP_0000360200.1	2328	2159.16	1137	6.62598
SSTP_0000360300.1	1566	1397.16	769	6.92556
SSTP_0000360400.1	528	359.525	85	2.97484
SSTP_0000360500.1	1020	851.158	146	2.15833
SSTP_0000360600.1	546	377.414	23165	772.305
SSTP_0000360700.1	981	812.158	2238	34.6732
SSTP_0000360800.1	786	617.234	1676	34.1663
SSTP_0000360900.1	3288	3119.16	2402	9.68969
SSTP_0000361000.1	984	815.158	104	1.60534
SSTP_0000361100.1	456	288.167	78707	3436.71
SSTP_0000361200.1	399	232.234	653	35.3802
SSTP_0000361300.1	600	431.334	262	7.64296
SSTP_0000361400.1	342	177.523	622	44.087
SSTP_0000361500.1	579	410.355	382	11.7133
SSTP_0000361600.1	606	437.334	719	20.6866
SSTP_0000361700.1	540	371.47	189	6.40196
SSTP_0000361800.1	495	326.78	279	10.7429
SSTP_0000361900.1	555	386.395	129	4.20081
SSTP_0000362000.1	1146	977.158	15	0.193153
SSTP_0000362100.1	1344	1175.16	472	5.05382
SSTP_0000362200.1	873	704.234	9833	175.688
SSTP_0000362300.1	750	581.264	6299	136.355
SSTP_0000362400.1	348	183.156	229	15.7322
SSTP_0000362500.1	1764	1595.16	241	1.90102
SSTP_0000362600.1	1467	1298.16	6006	58.2146
SSTP_0000362700.1	813	644.234	570	11.1328
SSTP_0000362800.1	1308	1139.16	22501	248.538
SSTP_0000362900.1	1740	1571.16	2032	16.2734
SSTP_0000363000.1	960	791.198	71	1.12914
SSTP_0000363100.1	987	818.158	5	0.0768966
SSTP_0000363200.1	906	737.198	18	0.307229
SSTP_0000363300.1	276	117.388	18	1.9294
SSTP_0000363400.1	1110	941.158	45	0.601623
SSTP_0000363500.1	1131	962.158	12	0.156931
SSTP_0000363600.1	1146	977.158	11	0.141645
SSTP_0000363700.1	1995	1826.16	4131	28.4637
SSTP_0000363800.1	660	491.264	28	0.717162
SSTP_0000363900.1	492	323.861	429	16.6676
SSTP_0000364000.1	2163	1994.16	4536	28.6212
SSTP_0000364100.1	1428	1259.16	285	2.84799
SSTP_0000364200.1	396	229.327	289	15.8568
SSTP_0000364300.1	6531	6362.16	43682	86.3917
SSTP_0000364400.1	4071	3902.16	17843	57.5357
SSTP_0000364500.1	303	141.333	441	39.2618
SSTP_0000364600.1	1197	1028.16	12566	153.784
SSTP_0000364700.1	369	203.289	383	23.706
SSTP_0000364800.1	1116	947.158	0	0
SSTP_0000364850.1	852	683.234	0	0
SSTP_0000364900.1	954	785.198	0	0
SSTP_0000364910.1	1188	1019.16	1	0.0123462
SSTP_0000365000.1	543	374.432	10	0.336048
SSTP_0000365100.1	519	350.578	2	0.0717826
SSTP_0000365200.1	2454	2285.16	14	0.0770879
SSTP_0000365300.1	1101	932.158	3	0.0404954
SSTP_0000365400.1	2538	2369.16	26.0692	0.138455
SSTP_0000365500.1	273	114.714	0	0
SSTP_0000365600.1	693	524.264	2	0.0480014
SSTP_0000365700.1	294	133.206	0	0
SSTP_0000365800.1	918	749.198	6	0.100769
SSTP_0000365900.1	780	611.234	9	0.185272
SSTP_0000366000.1	1299	1130.16	2	0.0222672
SSTP_0000366100.1	426	258.646	1357	66.016
SSTP_0000366200.1	2481	2312.16	7097	38.6217
SSTP_0000366300.1	1017	848.158	145	2.15112
SSTP_0000366400.1	714	545.264	117	2.69994
SSTP_0000366500.1	1635	1466.16	14099	120.999
SSTP_0000366600.1	930	761.198	5725	94.635
SSTP_0000366700.1	204	59.3844	264	55.9379
SSTP_0000366800.1	951	782.198	731	11.7591
SSTP_0000366900.1	789	620.234	6	0.121722
SSTP_0000367000.1	1770	1601.16	1317	10.3497
SSTP_0000367100.1	1758	1589.16	220	1.74193
SSTP_0000367200.1	1971	1802.16	27	0.188515
SSTP_0000367300.1	1932	1763.16	0	0
SSTP_0000367400.1	417	249.798	130	6.54831
SSTP_0000367500.1	492	323.861	24	0.932452
SSTP_0000367600.1	723	554.264	0	0
SSTP_0000367700.1	1140	971.158	0	0
SSTP_0000367800.1	915	746.198	2	0.0337248
SSTP_0000367900.1	1278	1109.16	27	0.306298
SSTP_0000368000.1	1182	1013.16	14	0.17387
SSTP_0000368100.1	1206	1037.16	2	0.0242638
SSTP_0000368200.1	1182	1013.16	2	0.0248386
SSTP_0000368300.1	1173	1004.16	8	0.100245
SSTP_0000368400.1	720	551.264	173	3.94876
SSTP_0000368500.1	567	398.375	117	3.69545
SSTP_0000368600.1	1170	1001.16	1415	17.7839
SSTP_0000368700.1	2055	1886.16	2303	15.3635
SSTP_0000368800.1	2259	2090.16	945	5.68888
SSTP_0000368900.1	1224	1055.16	3113	37.1224
SSTP_0000369000.1	1584	1415.16	1358	12.0745
SSTP_0000369100.1	879	710.234	19	0.336609
SSTP_0000369200.1	1080	911.158	10349	142.915
SSTP_0000369300.1	1446	1277.16	4358	42.9355
SSTP_0000369400.1	606	437.334	43927	1263.84
SSTP_0000369500.1	2364	2195.16	4138	23.7191
SSTP_0000369600.1	4005	3836.16	3528	11.5719
SSTP_0000369700.1	1869	1700.16	2658	19.6716
SSTP_0000369800.1	4197	4028.16	2343	7.3188
SSTP_0000369900.1	1248	1079.16	557	6.49448
SSTP_0000369910.1	798	629.234	225	4.4993
SSTP_0000370000.1	1131	962.158	666	8.70968
SSTP_0000370100.1	3918	3749.16	525	1.76198
SSTP_0000370200.1	1005	836.158	3	0.0451447
SSTP_0000370300.1	588	419.334	410.43	12.3155
SSTP_0000370350.1	318	155.141	182	14.7611
SSTP_0000370400.1	474	306.018	217	8.9225
SSTP_0000370500.1	1470	1301.16	1618	15.6467
SSTP_0000370600.1	1113	944.158	52	0.693
SSTP_0000370700.1	3165	2996.16	281	1.18009
SSTP_0000370800.1	11892	11723.2	1258	1.35024
SSTP_0000370900.1	987	818.158	20	0.307586
SSTP_0000371000.1	1581	1412.16	11	0.098013
SSTP_0000371100.1	1491	1322.16	494	4.7013
SSTP_0000371200.1	756	587.264	88	1.88549
SSTP_0000371300.1	1065	896.158	434	6.09368
SSTP_0000371400.1	1323	1154.16	1094	11.9269
SSTP_0000371500.1	672	503.264	358	8.95079
SSTP_0000371600.1	822	653.234	81	1.56024
SSTP_0000371700.1	1077	908.158	2014	27.9044
SSTP_0000371800.1	615	446.334	9588	270.297
SSTP_0000371900.1	879	710.234	756	13.3935
SSTP_0000372000.1	4191	4022.16	1373	4.29522
SSTP_0000372100.1	453	285.253	65	2.86719
SSTP_0000372200.1	579	410.355	1292	39.6166
SSTP_0000372300.1	3048	2879.16	1715	7.49502
SSTP_0000372400.1	771	602.234	2946	61.5519
SSTP_0000372500.1	483	314.925	2041	81.5473
SSTP_0000372600.1	1986	1817.16	4081	28.2584
SSTP_0000372700.1	681	512.264	103	2.52998
SSTP_0000372800.1	789	620.234	604	12.2534
SSTP_0000372900.1	1593	1424.16	1357	11.9894
SSTP_0000373000.1	525	356.561	112	3.95238
SSTP_0000373100.1	930	761.198	11	0.181832
SSTP_0000373200.1	2547	2378.16	1606	8.49726
SSTP_0000373300.1	2700	2531.16	1635	8.12779
SSTP_0000373400.1	1656	1487.16	571	4.83118
SSTP_0000373500.1	1959	1790.16	592	4.16107
SSTP_0000373600.1	204	59.3844	3047	645.616
SSTP_0000373700.1	1398	1229.16	5019	51.3788
SSTP_0000373800.1	816	647.234	767	14.911
SSTP_0000373900.1	1110	941.158	45	0.601623
SSTP_0000374000.1	432	264.528	4160	197.877
SSTP_0000374100.1	2175	2006.16	6070	38.0713
SSTP_0000374200.1	696	527.264	416	9.92749
SSTP_0000374300.1	1146	977.158	1245	16.0317
SSTP_0000374400.1	255	99.2749	816	103.425
SSTP_0000374500.1	870	701.234	2122	38.0765
SSTP_0000374600.1	1236	1067.16	2343	27.626
SSTP_0000374700.1	999	830.158	2	0.030314
SSTP_0000374800.1	3576	3407.16	484	1.78742
SSTP_0000374900.1	675	506.264	678	16.8511
SSTP_0000375000.1	384	217.675	12588	727.65
SSTP_0000375100.1	867	698.234	1797	32.3833
SSTP_0000375200.1	633	464.312	3633	98.4532
SSTP_0000375300.1	690	521.264	3425	82.6756
SSTP_0000375400.1	1230	1061.16	76	0.901172
SSTP_0000375500.1	1560	1391.16	15713	142.121
SSTP_0000375600.1	393	226.396	7	0.389048
SSTP_0000375700.1	1914	1745.16	3493	25.1848
SSTP_0000375800.1	651	482.288	5	0.130448
SSTP_0000375900.1	1056	887.158	2047	29.033
SSTP_0000376000.1	3207	3038.16	2364	9.79065
SSTP_0000376100.1	801	632.234	897	17.8521
SSTP_0000376200.1	822	653.234	10	0.192622
SSTP_0000376300.1	912	743.198	5	0.0846525
SSTP_0000376400.1	1284	1115.16	3685	41.5791
SSTP_0000376500.1	1473	1304.16	3934	37.9558
SSTP_0000376600.1	1485	1316.16	4809	45.9749
SSTP_0000376700.1	264	106.901	271	31.8978
SSTP_0000376800.1	1032	863.158	426	6.21003
SSTP_0000376900.1	3069	2900.16	210.146	0.911746
SSTP_0000377000.1	3084	2915.16	25.8538	0.111593
SSTP_0000377100.1	528	359.525	1	0.0349982
SSTP_0000377200.1	954	785.198	33	0.528821
SSTP_0000377300.1	1005	836.158	0	0
SSTP_0000377400.1	1014	845.158	22	0.327536
SSTP_0000377500.1	924	755.198	356	5.93148
SSTP_0000377600.1	2172	2003.16	112	0.703521
SSTP_0000377700.1	2892	2723.16	142	0.65613
SSTP_0000377800.1	1170	1001.16	0	0
SSTP_0000377900.1	1197	1028.16	2	0.0244762
SSTP_0000378000.1	1164	995.158	6	0.0758636
SSTP_0000378100.1	258	101.802	7	0.8652
SSTP_0000378200.1	1020	851.158	0	0
SSTP_0000378300.1	1788	1619.16	8	0.0621692
SSTP_0000378400.1	12393	12224.2	1085	1.11682
SSTP_0000378500.1	1539	1370.16	15457	141.948
SSTP_0000378600.1	1656	1487.16	9769	82.6546
SSTP_0000378700.1	2064	1895.16	3628	24.0877
SSTP_0000378800.1	1824	1655.16	2787	21.1871
SSTP_0000378900.1	2826	2657.16	3608	17.0853
SSTP_0000379000.1	963	794.198	6612	104.756
SSTP_0000379100.1	645	476.312	432	11.4121
SSTP_0000379200.1	903	734.198	6.04615	0.103619
SSTP_0000379300.1	1104	935.158	315	4.23838
SSTP_0000379400.1	1008	839.158	13	0.194928
SSTP_0000379500.1	990	821.158	105	1.60893
SSTP_0000379600.1	237	84.5259	2766	411.753
SSTP_0000379700.1	1482	1313.16	1274	12.2075
SSTP_0000379800.1	1092	923.158	1.00068	0.0136393
SSTP_0000379900.1	723	554.264	15	0.340525
SSTP_0000380000.1	3078	2909.16	1811	7.83295
SSTP_0000380100.1	1812	1643.16	53	0.405855
SSTP_0000380200.1	1674	1505.16	310.881	2.59888
SSTP_0000380300.1	309	146.909	16	1.3704
SSTP_0000380400.1	1632	1463.16	14.7089	0.126492
SSTP_0000380500.1	393	226.396	1.4106	0.0783987
SSTP_0000380600.1	300	138.607	0	0
SSTP_0000380700.1	933	764.198	2310	38.0347
SSTP_0000380800.1	429	261.58	2	0.0962053
SSTP_0000380900.1	885	716.234	2	0.0351357
SSTP_0000381000.1	651	482.288	13	0.339165
SSTP_0000381100.1	402	235.164	3	0.160518
SSTP_0000381200.1	1074	905.158	93	1.2928
SSTP_0000381300.1	1050	881.158	30	0.428392
SSTP_0000381400.1	1563	1394.16	2520	22.7438
SSTP_0000381500.1	1575	1406.16	715	6.39803
SSTP_0000381600.1	1587	1418.16	11	0.0975983
SSTP_0000381700.1	1278	1109.16	229	2.59786
SSTP_0000381800.1	1617	1448.16	83	0.721168
SSTP_0000381900.1	990	821.158	8	0.122585
SSTP_0000382000.1	915	746.198	0	0
SSTP_0000382100.1	1395	1226.16	3	0.0307857
SSTP_0000382200.1	1395	1226.16	0	0
SSTP_0000382300.1	1425	1256.16	12	0.120202
SSTP_0000382400.1	747	578.264	6	0.130557
SSTP_0000382500.1	1209	1040.16	14	0.169357
SSTP_0000382600.1	1209	1040.16	7	0.0846785
SSTP_0000382700.1	1209	1040.16	4	0.0483877
SSTP_0000382800.1	939	770.198	281	4.59069
SSTP_0000382900.1	996	827.158	5868	89.2639
SSTP_0000383000.1	1173	1004.16	10132	126.96
SSTP_0000383100.1	5949	5780.16	51111	111.262
SSTP_0000383200.1	1575	1406.16	0	0
SSTP_0000383300.1	1713	1544.16	3	0.0244458
SSTP_0000383400.1	1143	974.158	2	0.025833
SSTP_0000383500.1	303	141.333	1	0.0890291
SSTP_0000383600.1	1686	1517.16	40	0.331744
SSTP_0000383700.1	1293	1124.16	236	2.64155
SSTP_0000383800.1	1281	1112.16	1	0.0113138
SSTP_0000383900.1	1125	956.158	876	11.5279
SSTP_0000384000.1	921	752.198	331	5.53694
SSTP_0000384100.1	294	133.206	89	8.40697
SSTP_0000384200.1	927	758.198	2664	44.2105
SSTP_0000384300.1	219	70.5686	33	5.88406
SSTP_0000384400.1	1206	1037.16	140	1.69847
SSTP_0000384500.1	636	467.312	1	0.0269257
SSTP_0000384600.1	258	101.802	2	0.2472
SSTP_0000384700.1	456	288.167	0	0
SSTP_0000384800.1	1605	1436.16	3604	31.576
SSTP_0000384900.1	390	223.475	5	0.281523
SSTP_0000385000.1	894	725.198	0	0
SSTP_0000385100.1	477	308.988	1	0.0407224
SSTP_0000385200.1	474	306.018	0	0
SSTP_0000385300.1	375	209.05	0	0
SSTP_0000385400.1	366	200.36	19	1.19321
SSTP_0000385500.1	1236	1067.16	1864	21.9782
SSTP_0000385600.1	474	306.018	8	0.32894
SSTP_0000385700.1	405	238.128	16	0.845441
SSTP_0000385800.1	699	530.264	878	20.8342
SSTP_0000385900.1	594	425.334	2480	73.3661
SSTP_0000386000.1	1035	866.158	1502	21.8196
SSTP_0000386100.1	756	587.264	8	0.171408
SSTP_0000386200.1	1164	995.158	22	0.278167
SSTP_0000386300.1	1092	923.158	0	0
SSTP_0000386400.1	1947	1778.16	9.54722	0.0675586
SSTP_0000386500.1	456	288.167	3.45278	0.150765
SSTP_0000386600.1	654	485.288	1345	34.8736
SSTP_0000386700.1	234	82.1519	5067	776.082
SSTP_0000386800.1	1266	1097.16	656	7.52331
SSTP_0000386900.1	612	443.334	1311	37.2088
SSTP_0000387000.1	2973	2804.16	2646	11.873
SSTP_0000387100.1	582	413.334	44386	1351.2
SSTP_0000387200.1	1245	1076.16	713871	8346.77
SSTP_0000387300.1	2670	2501.16	2480	12.4763
SSTP_0000387400.1	1716	1547.16	1725	14.0291
SSTP_0000387500.1	501	332.714	1060	40.0875
SSTP_0000387600.1	2415	2246.16	1266	7.09198
SSTP_0000387700.1	633	464.312	384	10.4063
SSTP_0000387800.1	1014	845.158	1426	21.2303
SSTP_0000387900.1	1290	1121.16	627	7.0368
SSTP_0000388000.1	231	79.7775	595	93.845
SSTP_0000388100.1	816	647.234	112	2.17736
SSTP_0000388200.1	267	109.519	340	39.0627
SSTP_0000388300.1	516	347.596	2960	107.15
SSTP_0000388400.1	1806	1637.16	890	6.84028
SSTP_0000388500.1	366	200.36	2500	157.001
SSTP_0000388600.1	408	241.056	314	16.3902
SSTP_0000388700.1	687	518.264	1311	31.8292
SSTP_0000388800.1	2184	2015.16	3984	24.8762
SSTP_0000388900.1	1095	926.158	8245	112.016
SSTP_0000389000.1	1005	836.158	205	3.08489
